contour_id,persistence_bucket,long_run_count,run_count,bbox_width_p50,bbox_height_p50,bbox_area_percent_p50,foreground_area_percent_p50,mean_depth_mm_p50,center_radius_percent_p50,base_side,side,track_count,contour_count,frame_count,pair_count,binary_iou_min,binary_iou_p05,binary_iou_p50,binary_iou_p95,binary_iou_max,binary_iou_gt99_percent,occupancy_similarity_p05,occupancy_similarity_p50,occupancy_similarity_p95,binary_exact_adjacent_pair_count,binary_exact_adjacent_pair_percent,identity_scoped_binary_unique_value_count,identity_scoped_binary_repeated_frame_count,identity_scoped_binary_max_repeat_frequency,shape_only_binary_unique_value_count,identity_scoped_occupancy_unique_value_count,identity_scoped_occupancy_repeated_frame_count
1,shared_long,2,2,435.0,299.0,42.241536,33.639160000000004,1911.0,34.101182,512,512,2,1,1140,1138,93.36073076776384,96.51918931035155,98.50029260900095,99.43091293093221,99.68060617686552,22.49560632688928,98.60795974731445,99.3997573852539,99.77378845214844,0,0.0,1140,0,1,1140,1140,0
1,shared_long,2,2,435.0,299.0,42.241536,33.639160000000004,1911.0,34.101182,512,256,2,1,1140,1138,93.83035374667173,96.64058122893404,98.7958864651267,99.50284568928666,99.67082599709101,33.74340949033392,98.60937118530273,99.3997573852539,99.77378845214844,0,0.0,1140,0,1,1140,1140,0
1,shared_long,2,2,435.0,299.0,42.241536,33.639160000000004,1911.0,34.101182,512,128,2,1,1140,1138,92.89592760180996,95.54180876422114,97.75230044666304,99.51051550806304,99.75753902106379,14.323374340949034,98.6158561706543,99.40013885498047,99.77384567260742,0,0.0,1140,0,1,1140,1140,0
1,shared_long,2,2,435.0,299.0,42.241536,33.639160000000004,1911.0,34.101182,512,64,2,1,1140,1138,93.0572472594397,96.82122428837397,98.84075655887736,99.57089429654997,99.93883792048929,37.96133567662566,98.62958908081055,99.40319061279297,99.77636337280273,0,0.0,1136,4,2,1136,1140,0
1,shared_long,2,2,435.0,299.0,42.241536,33.639160000000004,1911.0,34.101182,512,32,2,1,1140,1138,94.58128078817734,97.04433497536945,98.76847290640394,99.75308641975309,100.0,42.35500878734622,98.6660385131836,99.4161605834961,99.7861099243164,25,2.196836555360281,320,820,90,320,1140,0
1,shared_long,2,2,435.0,299.0,42.241536,33.639160000000004,1911.0,34.101182,512,16,2,1,1140,1138,95.23809523809524,97.11538461538461,99.03846153846153,100.0,100.0,52.19683655536028,98.73273849487305,99.4314193725586,99.8052978515625,239,21.00175746924429,32,1108,382,32,1140,0
1,shared_long,2,2,435.0,299.0,42.241536,33.639160000000004,1911.0,34.101182,512,8,2,1,1140,1138,95.23809523809524,100.0,100.0,100.0,100.0,99.47275922671353,98.78938674926758,99.45335388183594,99.832763671875,1132,99.47275922671353,2,1138,1137,2,1140,0
2,shared_long,2,2,241.0,334.0,26.202474,9.99707,1185.0,53.015475,512,512,2,1,1140,1138,6.51350420622817,79.60354815070133,87.70999974999467,93.25787890746588,100.0,1.4938488576449913,97.26924896240234,98.47126007080078,99.18573379516602,2,0.1757469244288225,1138,2,2,1138,1138,2
2,shared_long,2,2,241.0,334.0,26.202474,9.99707,1185.0,53.015475,512,256,2,1,1140,1138,6.652042067230144,79.77099881611906,87.81251919958757,93.39009406235755,100.0,1.40597539543058,97.274169921875,98.47831726074219,99.19244766235352,2,0.1757469244288225,1138,2,2,1138,1138,2
2,shared_long,2,2,241.0,334.0,26.202474,9.99707,1185.0,53.015475,512,128,2,1,1140,1138,6.46081992734821,80.12244658694362,88.30281586663372,93.85880177913779,100.0,1.4938488576449913,97.3019790649414,98.4994888305664,99.21880722045898,3,0.26362038664323373,1137,3,2,1137,1138,2
2,shared_long,2,2,241.0,334.0,26.202474,9.99707,1185.0,53.015475,512,64,2,1,1140,1138,6.492146596858639,80.60295945954834,88.68994186543557,94.40181235211412,100.0,0.9666080843585237,97.39938735961914,98.55365753173828,99.26263809204102,3,0.26362038664323373,1137,3,2,1137,1138,2
2,shared_long,2,2,241.0,334.0,26.202474,9.99707,1185.0,53.015475,512,32,2,1,1140,1138,6.584362139917696,77.54627432368297,88.28125,96.7741935483871,100.0,2.8998242530755713,97.55245208740234,98.64540100097656,99.33271408081055,21,1.8453427065026362,1058,82,5,1058,1138,2
2,shared_long,2,2,241.0,334.0,26.202474,9.99707,1185.0,53.015475,512,16,2,1,1140,1138,5.084745762711864,84.84848484848484,93.75,100.0,100.0,12.038664323374341,97.80405044555664,98.82926940917969,99.46992874145508,137,12.038664323374341,169,971,256,169,1138,2
2,shared_long,2,2,241.0,334.0,26.202474,9.99707,1185.0,53.015475,512,8,2,1,1140,1138,0.0,85.71428571428571,100.0,100.0,100.0,81.2829525483304,98.11370849609375,99.06749725341797,99.5960807800293,925,81.2829525483304,9,1131,1018,9,1138,2
3,shared_long,2,2,79.0,479.0,12.240885,7.274414500000001,1546.0,63.375123,512,512,2,1,1140,1138,69.34991606897604,82.58944020841926,88.91642096304297,91.09132685840041,92.7598719316969,0.0,98.37970733642578,99.00188446044922,99.20726776123047,0,0.0,1140,0,1,1140,1140,0
3,shared_long,2,2,79.0,479.0,12.240885,7.274414500000001,1546.0,63.375123,512,256,2,1,1140,1138,69.95934347236862,82.99332855157527,89.18027671725486,91.29406620817302,92.96888141295206,0.0,98.38188171386719,99.00493621826172,99.21085357666016,0,0.0,1140,0,1,1140,1140,0
3,shared_long,2,2,79.0,479.0,12.240885,7.274414500000001,1546.0,63.375123,512,128,2,1,1140,1138,69.41601444912703,82.9920810627797,89.32885906040268,91.66439817070633,93.63321799307958,0.0,98.39134216308594,99.01924133300781,99.22611236572266,0,0.0,1140,0,1,1140,1140,0
3,shared_long,2,2,79.0,479.0,12.240885,7.274414500000001,1546.0,63.375123,512,64,2,1,1140,1138,69.7560975609756,80.10316141960661,87.53387533875339,91.26040410357201,94.32432432432432,0.0,98.41115951538086,99.0671157836914,99.27270889282227,0,0.0,1140,0,1,1140,1140,0
3,shared_long,2,2,79.0,479.0,12.240885,7.274414500000001,1546.0,63.375123,512,32,2,1,1140,1138,58.55855855855856,80.40253225035835,91.86046511627907,96.66666666666667,100.0,0.43936731107205623,98.47564697265625,99.17869567871094,99.38322067260742,5,0.43936731107205623,940,200,36,940,1140,0
3,shared_long,2,2,79.0,479.0,12.240885,7.274414500000001,1546.0,63.375123,512,16,2,1,1140,1138,60.869565217391305,82.3529411764706,93.33333333333333,100.0,100.0,25.131810193321616,98.56321334838867,99.30248260498047,99.53319549560547,286,25.131810193321616,69,1071,537,69,1140,0
3,shared_long,2,2,79.0,479.0,12.240885,7.274414500000001,1546.0,63.375123,512,8,2,1,1140,1138,0.0,83.33333333333333,100.0,100.0,100.0,93.84885764499121,98.68011474609375,99.43103790283203,99.67504501342773,1068,93.84885764499121,8,1132,1104,8,1140,0
4,shared_long,2,2,301.0,205.0,20.086263,6.119466,982.0,43.468559,512,512,2,1,1140,1138,25.02495840266223,50.59966048372665,76.8021942827119,92.00370184164376,100.0,2.460456942003515,95.29817581176758,98.11115264892578,99.40099716186523,28,2.460456942003515,1112,28,2,1112,1112,28
4,shared_long,2,2,301.0,205.0,20.086263,6.119466,982.0,43.468559,512,256,2,1,1140,1138,25.527177472167647,51.13685957068604,77.21505383926926,92.26556616176183,100.0,2.460456942003515,95.3046989440918,98.11649322509766,99.40534591674805,28,2.460456942003515,1112,28,2,1112,1112,28
4,shared_long,2,2,301.0,205.0,20.086263,6.119466,982.0,43.468559,512,128,2,1,1140,1138,25.47071129707113,50.593038677348694,76.7757574509636,92.52566999633017,100.0,2.460456942003515,95.32453536987305,98.13480377197266,99.41679000854492,28,2.460456942003515,1112,28,2,1112,1112,28
4,shared_long,2,2,301.0,205.0,20.086263,6.119466,982.0,43.468559,512,64,2,1,1140,1138,26.160337552742615,51.256281407035175,77.28016231966964,93.0,100.0,2.460456942003515,95.43191909790039,98.23627471923828,99.4529914855957,28,2.460456942003515,1112,28,2,1112,1112,28
4,shared_long,2,2,301.0,205.0,20.086263,6.119466,982.0,43.468559,512,32,2,1,1140,1138,26.08695652173913,53.93258426966292,81.48148148148148,97.10144927536231,100.0,2.6362038664323375,95.69297790527344,98.4354019165039,99.53689575195312,30,2.6362038664323375,883,257,14,883,1112,28
4,shared_long,2,2,301.0,205.0,20.086263,6.119466,982.0,43.468559,512,16,2,1,1140,1138,17.24137931034483,56.52173913043478,89.47368421052632,100.0,100.0,11.511423550087873,96.55773162841797,98.79531860351562,99.64523315429688,131,11.511423550087873,112,1028,213,112,1112,28
4,shared_long,2,2,301.0,205.0,20.086263,6.119466,982.0,43.468559,512,8,2,1,1140,1138,0.0,50.0,100.0,100.0,100.0,78.1195079086116,97.26446151733398,99.12948608398438,99.7606086730957,889,78.1195079086116,14,1126,1003,14,1112,28
5,shared_long,2,2,93.0,270.0,8.173828,5.3663735,2703.0,27.593166,512,512,2,1,1140,1138,42.461131043909106,80.1442109451531,85.61158806781916,88.71274376294242,91.2434225577671,0.0,98.62020492553711,99.02820587158203,99.24583435058594,0,0.0,1140,0,1,1140,1140,0
5,shared_long,2,2,93.0,270.0,8.173828,5.3663735,2703.0,27.593166,512,256,2,1,1140,1138,42.94539989981633,80.32033952683852,85.81806398856628,88.96821580684151,91.52771518702119,0.0,98.62504959106445,99.03297424316406,99.25041198730469,0,0.0,1140,0,1,1140,1140,0
5,shared_long,2,2,93.0,270.0,8.173828,5.3663735,2703.0,27.593166,512,128,2,1,1140,1138,42.79918864097363,80.46657799512755,86.02247496048943,89.50529566455161,91.8625678119349,0.0,98.63943099975586,99.04861450195312,99.26567077636719,0,0.0,1140,0,1,1140,1140,0
5,shared_long,2,2,93.0,270.0,8.173828,5.3663735,2703.0,27.593166,512,64,2,1,1140,1138,41.961852861035425,79.65517241379311,85.78978607329579,89.92577579727262,93.4065934065934,0.0,98.68085861206055,99.0875244140625,99.30608749389648,0,0.0,1140,0,1,1140,1140,0
5,shared_long,2,2,93.0,270.0,8.173828,5.3663735,2703.0,27.593166,512,32,2,1,1140,1138,39.08045977011494,78.65238095238097,86.76470588235294,93.44262295081967,98.36065573770492,0.0,98.78057479858398,99.19395446777344,99.40666198730469,0,0.0,1096,44,8,1096,1140,0
5,shared_long,2,2,93.0,270.0,8.173828,5.3663735,2703.0,27.593166,512,16,2,1,1140,1138,39.130434782608695,81.25,93.75,100.0,100.0,34.27065026362039,98.87163162231445,99.30572509765625,99.53422546386719,390,34.27065026362039,35,1105,651,35,1140,0
5,shared_long,2,2,93.0,270.0,8.173828,5.3663735,2703.0,27.593166,512,8,2,1,1140,1138,16.666666666666668,60.0,80.0,100.0,100.0,38.66432337434095,99.04573440551758,99.4821548461914,99.70746994018555,440,38.66432337434095,17,1123,650,17,1140,0
6,shared_long,2,2,347.0,152.0,17.070312,6.8248695,2883.0,54.753496,512,512,2,1,1140,1138,69.48504983388705,75.08034849458866,92.48811232958796,96.80291740182119,98.83942249663433,0.0,97.7366828918457,99.37858581542969,99.7396469116211,0,0.0,1140,0,1,1140,1140,0
6,shared_long,2,2,347.0,152.0,17.070312,6.8248695,2883.0,54.753496,512,256,2,1,1140,1138,69.18443757121928,75.02006259423263,92.86031904542509,96.84242287974662,99.03863930486227,0.08787346221441125,97.73797988891602,99.3814468383789,99.74105834960938,0,0.0,1140,0,1,1140,1140,0
6,shared_long,2,2,347.0,152.0,17.070312,6.8248695,2883.0,54.753496,512,128,2,1,1140,1138,70.59602649006622,76.35710505636897,92.93679906955353,97.03086556589797,99.26847110460864,0.08787346221441125,97.74456024169922,99.3927001953125,99.7459602355957,0,0.0,1140,0,1,1140,1140,0
6,shared_long,2,2,347.0,152.0,17.070312,6.8248695,2883.0,54.753496,512,64,2,1,1140,1138,71.3903743315508,76.50041022306846,91.27906976744185,96.58872633390708,99.42028985507247,0.7908611599297012,97.77179718017578,99.4192123413086,99.76093292236328,0,0.0,1124,16,4,1124,1140,0
6,shared_long,2,2,347.0,152.0,17.070312,6.8248695,2883.0,54.753496,512,32,2,1,1140,1138,64.28571428571429,68.36734693877551,94.25287356321839,98.82352941176471,100.0,1.4938488576449913,97.82615661621094,99.47185516357422,99.78267669677734,17,1.4938488576449913,312,828,51,312,1140,0
6,shared_long,2,2,347.0,152.0,17.070312,6.8248695,2883.0,54.753496,512,16,2,1,1140,1138,80.0,89.47368421052632,94.73684210526316,100.0,100.0,45.430579964850615,98.09747695922852,99.52411651611328,99.8055648803711,517,45.430579964850615,14,1126,748,14,1140,0
6,shared_long,2,2,347.0,152.0,17.070312,6.8248695,2883.0,54.753496,512,8,2,1,1140,1138,80.0,80.0,100.0,100.0,100.0,85.76449912126537,98.38251113891602,99.65496063232422,99.85652923583984,976,85.76449912126537,2,1138,1054,2,1140,0
7,shared_long,2,2,204.5,91.0,6.076009,2.0345055,3151.0,72.573454,512,512,2,1,1140,1138,12.68013195208056,57.93994244979106,80.69830387701228,93.02011615526102,98.08027923211169,0.0,98.48075866699219,99.481201171875,99.78866577148438,0,0.0,1140,0,1,1140,1140,0
7,shared_long,2,2,204.5,91.0,6.076009,2.0345055,3151.0,72.573454,512,256,2,1,1140,1138,13.503068879290748,58.67142661461544,80.6480987939041,93.27421833970993,98.19168173598554,0.0,98.48566055297852,99.4894027709961,99.79024887084961,0,0.0,1140,0,1,1140,1140,0
7,shared_long,2,2,204.5,91.0,6.076009,2.0345055,3151.0,72.573454,512,128,2,1,1140,1138,12.068965517241379,58.80426276771005,80.88394855863675,93.06921736799785,98.31144465290807,0.0,98.50387573242188,99.51343536376953,99.79696273803711,0,0.0,1140,0,1,1140,1140,0
7,shared_long,2,2,204.5,91.0,6.076009,2.0345055,3151.0,72.573454,512,64,2,1,1140,1138,14.43298969072165,56.43690588818309,80.73394495412845,93.6955836955837,98.63013698630137,0.0,98.54560852050781,99.55406188964844,99.82152938842773,0,0.0,1115,25,3,1115,1140,0
7,shared_long,2,2,204.5,91.0,6.076009,2.0345055,3151.0,72.573454,512,32,2,1,1140,1138,11.940298507462687,52.755847953216374,84.61538461538461,100.0,100.0,8.787346221441124,98.61242294311523,99.60613250732422,99.85090255737305,100,8.787346221441124,292,848,84,292,1140,0
7,shared_long,2,2,204.5,91.0,6.076009,2.0345055,3151.0,72.573454,512,16,2,1,1140,1138,0.0,42.857142857142854,100.0,100.0,100.0,57.46924428822496,98.68566513061523,99.69844818115234,99.89280700683594,654,57.46924428822496,18,1122,798,18,1140,0
7,shared_long,2,2,204.5,91.0,6.076009,2.0345055,3151.0,72.573454,512,8,2,1,1140,1138,0.0,100.0,100.0,100.0,100.0,96.48506151142355,98.7277603149414,99.74727630615234,99.91994857788086,1098,96.48506151142355,5,1135,1120,5,1140,0
8,single_run_long,1,1,56.0,118.0,2.151042,1.558594,1216.0,24.005208,256,256,1,1,570,569,6.776930512297283,18.242516702549835,93.24979789814066,100.0,100.0,13.35676625659051,89.4189453125,99.48883056640625,100.0,76,13.35676625659051,494,76,4,494,494,76
8,single_run_long,1,1,56.0,118.0,2.151042,1.558594,1216.0,24.005208,256,128,1,1,570,569,7.645631067961165,19.02468268077893,93.0544593528019,100.0,100.0,13.35676625659051,89.4189453125,99.49188232421875,100.0,76,13.35676625659051,494,76,4,494,494,76
8,single_run_long,1,1,56.0,118.0,2.151042,1.558594,1216.0,24.005208,256,64,1,1,570,569,6.9727891156462585,19.080074487895715,92.47648902821317,100.0,100.0,13.35676625659051,89.43817138671875,99.50103759765625,100.0,76,13.35676625659051,494,76,4,494,494,76
8,single_run_long,1,1,56.0,118.0,2.151042,1.558594,1216.0,24.005208,256,32,1,1,570,569,4.964539007092198,17.37782777152856,97.14285714285714,100.0,100.0,22.319859402460455,89.48822021484375,99.5208740234375,100.0,127,22.319859402460455,142,428,171,142,494,76
8,single_run_long,1,1,56.0,118.0,2.151042,1.558594,1216.0,24.005208,256,16,1,1,570,569,0.0,14.884135472370765,89.47368421052632,100.0,100.0,21.61687170474517,89.64019775390625,99.5697021484375,100.0,123,21.61687170474517,64,506,113,64,494,76
8,single_run_long,1,1,56.0,118.0,2.151042,1.558594,1216.0,24.005208,256,8,1,1,570,569,10.0,33.333333333333336,100.0,100.0,100.0,51.845342706502635,92.2015380859375,99.67498779296875,100.0,295,51.845342706502635,12,558,269,12,494,76
9,shared_long,2,2,51.5,119.0,2.034831,1.51888,1412.0,25.8825765,256,256,2,1,1140,1138,8.478909245845761,71.06143132041299,91.29829281070816,100.0,100.0,5.536028119507908,97.59750366210938,99.4171142578125,100.0,63,5.536028119507908,1077,63,3,1077,1077,63
9,shared_long,2,2,51.5,119.0,2.034831,1.51888,1412.0,25.8825765,256,128,2,1,1140,1138,9.304274937133277,71.38152197445334,91.34199000105318,100.0,100.0,5.536028119507908,97.59750366210938,99.42245483398438,100.0,63,5.536028119507908,1077,63,3,1077,1077,63
9,shared_long,2,2,51.5,119.0,2.034831,1.51888,1412.0,25.8825765,256,64,2,1,1140,1138,8.922558922558922,71.7279630732579,91.29080319653258,100.0,100.0,5.536028119507908,97.60009765625,99.432373046875,100.0,63,5.536028119507908,1076,64,3,1076,1077,63
9,shared_long,2,2,51.5,119.0,2.034831,1.51888,1412.0,25.8825765,256,32,2,1,1140,1138,9.090909090909092,71.625,92.10526315789474,100.0,100.0,10.63268892794376,97.63442993164062,99.46441650390625,100.0,121,10.63268892794376,566,574,179,566,1077,63
9,shared_long,2,2,51.5,119.0,2.034831,1.51888,1412.0,25.8825765,256,16,2,1,1140,1138,0.0,61.36904761904762,94.11764705882354,100.0,100.0,40.86115992970123,97.70675659179688,99.51019287109375,100.0,465,40.86115992970123,77,1063,453,77,1077,63
9,shared_long,2,2,51.5,119.0,2.034831,1.51888,1412.0,25.8825765,256,8,2,1,1140,1138,0.0,33.333333333333336,83.33333333333333,100.0,100.0,34.797891036906854,98.27957153320312,99.61395263671875,100.0,396,34.797891036906854,43,1097,319,43,1077,63
10,single_run_long,1,2,44.0,119.0,1.71875,1.247721,1647.0,27.014464,256,256,2,1,724,722,8.175132546605097,20.44794653528359,88.58571570379195,93.38646291392779,100.0,0.6925207756232687,91.90223693847656,99.29122924804688,99.60464477539062,5,0.6925207756232687,719,5,6,719,719,5
10,single_run_long,1,2,44.0,119.0,1.71875,1.247721,1647.0,27.014464,256,128,2,1,724,722,9.39153439153439,21.360634378998796,88.5046458434175,93.5349338859035,100.0,0.6925207756232687,91.91596984863281,99.29428100585938,99.60472106933594,5,0.6925207756232687,719,5,6,719,719,5
10,single_run_long,1,2,44.0,119.0,1.71875,1.247721,1647.0,27.014464,256,64,2,1,724,722,7.880434782608695,20.862959658103602,88.86752136752136,94.90095723328702,100.0,0.6925207756232687,91.99119567871094,99.30419921875,99.61700439453125,5,0.6925207756232687,719,5,6,719,719,5
10,single_run_long,1,2,44.0,119.0,1.71875,1.247721,1647.0,27.014464,256,32,2,1,724,722,8.24742268041237,20.229905437352244,88.88888888888889,95.08196721311475,100.0,0.6925207756232687,92.23335266113281,99.33319091796875,99.64744567871094,5,0.6925207756232687,554,170,9,554,719,5
10,single_run_long,1,2,44.0,119.0,1.71875,1.247721,1647.0,27.014464,256,16,2,1,724,722,4.545454545454546,19.047619047619047,100.0,100.0,100.0,54.15512465373961,92.67532348632812,99.38735961914062,99.69627380371094,391,54.15512465373961,148,576,465,148,719,5
10,single_run_long,1,2,44.0,119.0,1.71875,1.247721,1647.0,27.014464,256,8,2,1,724,722,0.0,0.0,80.0,100.0,100.0,22.437673130193907,94.05113220214844,99.48348999023438,99.81689453125,162,22.437673130193907,41,683,223,41,719,5
11,medium_short,0,1,41.5,95.0,1.2589519999999998,0.406087,3454.5,67.56039,128,128,1,1,12,11,14.156079854809438,26.92686411553462,100.0,100.0,100.0,72.72727272727273,89.3768310546875,100.0,100.0,8,72.72727272727273,4,8,6,4,4,8
11,medium_short,0,1,41.5,95.0,1.2589519999999998,0.406087,3454.5,67.56039,128,64,1,1,12,11,15.22633744855967,28.481812792076443,100.0,100.0,100.0,72.72727272727273,89.4439697265625,100.0,100.0,8,72.72727272727273,4,8,6,4,4,8
11,medium_short,0,1,41.5,95.0,1.2589519999999998,0.406087,3454.5,67.56039,128,32,1,1,12,11,15.028901734104046,27.949233475747675,100.0,100.0,100.0,72.72727272727273,89.6209716796875,100.0,100.0,8,72.72727272727273,4,8,6,4,4,8
11,medium_short,0,1,41.5,95.0,1.2589519999999998,0.406087,3454.5,67.56039,128,16,1,1,12,11,13.953488372093023,25.158562367864697,100.0,100.0,100.0,72.72727272727273,90.6280517578125,100.0,100.0,8,72.72727272727273,4,8,6,4,4,8
11,medium_short,0,1,41.5,95.0,1.2589519999999998,0.406087,3454.5,67.56039,128,8,1,1,12,11,8.333333333333334,16.666666666666668,100.0,100.0,100.0,72.72727272727273,92.1356201171875,100.0,100.0,8,72.72727272727273,4,8,6,4,4,8
12,medium_short,0,1,123.0,51.0,1.9895835000000002,0.784505,410.5,61.115861,256,256,1,1,384,383,5.70430733410943,18.15593809046264,47.73188896411645,100.0,100.0,27.154046997389035,92.15576171875,97.17254638671875,100.0,104,27.154046997389035,280,104,6,280,280,104
12,medium_short,0,1,123.0,51.0,1.9895835000000002,0.784505,410.5,61.115861,256,128,1,1,384,383,6.181015452538631,19.3935141118274,49.42263279445727,100.0,100.0,27.154046997389035,92.17864990234375,97.198486328125,100.0,104,27.154046997389035,280,104,6,280,280,104
12,medium_short,0,1,123.0,51.0,1.9895835000000002,0.784505,410.5,61.115861,256,64,1,1,384,383,6.079027355623101,18.775553572187516,48.91566265060241,100.0,100.0,27.154046997389035,92.26303100585938,97.2625732421875,100.0,104,27.154046997389035,280,104,6,280,280,104
12,medium_short,0,1,123.0,51.0,1.9895835000000002,0.784505,410.5,61.115861,256,32,1,1,384,383,7.407407407407407,16.853932584269664,50.0,100.0,100.0,27.154046997389035,92.528076171875,97.509765625,100.0,104,27.154046997389035,280,104,6,280,280,104
12,medium_short,0,1,123.0,51.0,1.9895835000000002,0.784505,410.5,61.115861,256,16,1,1,384,383,0.0,13.636363636363637,60.0,100.0,100.0,27.93733681462141,93.02947998046875,97.869873046875,100.0,107,27.93733681462141,206,178,24,206,280,104
12,medium_short,0,1,123.0,51.0,1.9895835000000002,0.784505,410.5,61.115861,256,8,1,1,384,383,0.0,0.0,50.0,100.0,100.0,39.425587467362924,94.2510986328125,98.38104248046875,100.0,151,39.425587467362924,25,359,94,25,280,104
15,medium_short,0,1,119.0,49.0,1.936849,0.605143,365.0,57.9345,256,256,1,1,31,30,28.37089028444773,29.87009297486255,100.0,100.0,100.0,60.0,96.81793212890625,100.0,100.0,18,60.0,13,18,6,13,13,18
15,medium_short,0,1,119.0,49.0,1.936849,0.605143,365.0,57.9345,256,128,1,1,31,30,30.26874115983027,31.217302307301814,100.0,100.0,100.0,60.0,96.839599609375,100.0,100.0,18,60.0,13,18,6,13,13,18
15,medium_short,0,1,119.0,49.0,1.936849,0.605143,365.0,57.9345,256,64,1,1,31,30,29.62962962962963,32.23081023454158,100.0,100.0,100.0,60.0,96.87408447265625,100.0,100.0,18,60.0,13,18,6,13,13,18
15,medium_short,0,1,119.0,49.0,1.936849,0.605143,365.0,57.9345,256,32,1,1,31,30,21.428571428571427,30.382978723404257,100.0,100.0,100.0,60.0,97.01309204101562,100.0,100.0,18,60.0,13,18,6,13,13,18
15,medium_short,0,1,119.0,49.0,1.936849,0.605143,365.0,57.9345,256,16,1,1,31,30,18.181818181818183,28.5,100.0,100.0,100.0,60.0,97.31460571289062,100.0,100.0,18,60.0,11,20,6,11,13,18
15,medium_short,0,1,119.0,49.0,1.936849,0.605143,365.0,57.9345,256,8,1,1,31,30,0.0,0.0,100.0,100.0,100.0,70.0,97.89375305175781,100.0,100.0,21,70.0,4,27,19,4,13,18
16,medium_short,0,1,65.5,97.0,2.0758465,0.5152995,3459.0,66.58360099999999,128,128,1,1,14,13,5.058905058905059,6.6134057735620235,100.0,100.0,100.0,76.92307692307692,83.03955078125,100.0,100.0,10,76.92307692307692,4,10,6,4,4,10
16,medium_short,0,1,65.5,97.0,2.0758465,0.5152995,3459.0,66.58360099999999,128,64,1,1,14,13,5.284015852047556,7.608655845769517,100.0,100.0,100.0,76.92307692307692,83.0908203125,100.0,100.0,10,76.92307692307692,4,10,6,4,4,10
16,medium_short,0,1,65.5,97.0,2.0758465,0.5152995,3459.0,66.58360099999999,128,32,1,1,14,13,5.882352941176471,6.292335115864528,100.0,100.0,100.0,76.92307692307692,83.21533203125,100.0,100.0,10,76.92307692307692,4,10,6,4,4,10
16,medium_short,0,1,65.5,97.0,2.0758465,0.5152995,3459.0,66.58360099999999,128,16,1,1,14,13,0.0,3.829787234042553,100.0,100.0,100.0,76.92307692307692,83.66455078125,100.0,100.0,10,76.92307692307692,4,10,6,4,4,10
16,medium_short,0,1,65.5,97.0,2.0758465,0.5152995,3459.0,66.58360099999999,128,8,1,1,14,13,0.0,0.0,100.0,100.0,100.0,76.92307692307692,85.439453125,100.0,100.0,10,76.92307692307692,4,10,6,4,4,10
18,medium_short,0,2,87.0,51.0,1.419596,0.513672,367.0,58.558865,256,256,2,1,54,52,5.715381664748754,18.822182355885083,100.0,100.0,100.0,53.84615384615385,96.70265197753906,100.0,100.0,28,53.84615384615385,26,28,6,26,26,28
18,medium_short,0,2,87.0,51.0,1.419596,0.513672,367.0,58.558865,256,128,2,1,54,52,6.966618287373004,20.937905397716495,100.0,100.0,100.0,53.84615384615385,96.72676086425781,100.0,100.0,28,53.84615384615385,26,28,6,26,26,28
18,medium_short,0,2,87.0,51.0,1.419596,0.513672,367.0,58.558865,256,64,2,1,54,52,7.2727272727272725,20.540979457544186,100.0,100.0,100.0,53.84615384615385,96.81694030761719,100.0,100.0,28,53.84615384615385,26,28,6,26,26,28
18,medium_short,0,2,87.0,51.0,1.419596,0.513672,367.0,58.558865,256,32,2,1,54,52,5.714285714285714,19.75,100.0,100.0,100.0,53.84615384615385,97.02552795410156,100.0,100.0,28,53.84615384615385,26,28,6,26,26,28
18,medium_short,0,2,87.0,51.0,1.419596,0.513672,367.0,58.558865,256,16,2,1,54,52,11.11111111111111,12.5,100.0,100.0,100.0,53.84615384615385,97.46360778808594,100.0,100.0,28,53.84615384615385,19,35,8,19,26,28
18,medium_short,0,2,87.0,51.0,1.419596,0.513672,367.0,58.558865,256,8,2,1,54,52,0.0,0.0,100.0,100.0,100.0,75.0,97.94418334960938,100.0,100.0,39,75.0,6,48,31,6,26,28
19,medium_short,0,1,121.0,49.5,2.132812,0.754883,364.0,58.141261,256,256,1,1,24,23,28.149920255183414,30.605519023179156,100.0,100.0,100.0,65.21739130434783,96.74209594726562,100.0,100.0,15,65.21739130434783,9,15,6,9,9,15
19,medium_short,0,1,121.0,49.5,2.132812,0.754883,364.0,58.141261,256,128,1,1,24,23,30.03048780487805,31.68756485084306,100.0,100.0,100.0,65.21739130434783,96.75491333007812,100.0,100.0,15,65.21739130434783,9,15,6,9,9,15
19,medium_short,0,1,121.0,49.5,2.132812,0.754883,364.0,58.141261,256,64,1,1,24,23,31.122448979591837,32.13903743315508,100.0,100.0,100.0,65.21739130434783,96.82540893554688,100.0,100.0,15,65.21739130434783,9,15,6,9,9,15
19,medium_short,0,1,121.0,49.5,2.132812,0.754883,364.0,58.141261,256,32,1,1,24,23,24.0,25.380263984915146,100.0,100.0,100.0,65.21739130434783,97.05673217773438,100.0,100.0,15,65.21739130434783,9,15,6,9,9,15
19,medium_short,0,1,121.0,49.5,2.132812,0.754883,364.0,58.141261,256,16,1,1,24,23,33.333333333333336,36.36363636363637,100.0,100.0,100.0,65.21739130434783,97.64739990234375,100.0,100.0,15,65.21739130434783,9,15,6,9,9,15
19,medium_short,0,1,121.0,49.5,2.132812,0.754883,364.0,58.141261,256,8,1,1,24,23,0.0,0.0,100.0,100.0,100.0,73.91304347826087,97.86209106445312,100.0,100.0,17,73.91304347826087,4,20,8,4,9,15
